created_at,full_text,sentiment,compound
Wed Oct 11 00:38:49 +0000 2023,Hamas is actively working to get civilians killed in Gaza so they can try and influence global public option with videos of the aftermath,negative,-0.4939
Tue Oct 10 21:11:18 +0000 2023,Hamas raped young girls &amp; slaughtered babies because their explicit &amp; self-proclaimed goal is to kill or drive every Jew out of the region &amp; replace Israel with an Islamic fundamentalist Palestinian state (not just in Gaza or the West Bank) stretching from the Mediterranean to…,negative,-0.8834
Mon Oct 09 21:07:28 +0000 2023,The reason military aid to Israel will not face some of the obstacles Ukraine aid has faced is because back in December of 2020 we passed my bill authorizing a minimum of $3.3 billion a year in aid for 8 years (2021-2028)  Because of our bill the administration already has…,negative,-0.3818
Mon Oct 09 18:28:30 +0000 2023,"There can be no cease-fire, negotiated solution or peaceful coexistence with depraved barbarians who murder teen-aged girls,children &amp; the elderly and then dump them in the streets of Gaza so bloodthirsty crowds can desecrate their bodies?   Hamas must be eradicated &amp; Israel must…",negative,-0.6124
Mon Oct 09 17:33:24 +0000 2023,Israel has no choice but to seek the complete eradication of Hamas in Gaza. There simply is no diplomatic solution or “measured response” available     This tragically necessary effort will come at a horrifying price.   But the price of failing to permanently eliminate this group…,negative,-0.9517
Mon Oct 09 15:03:33 +0000 2023,"I went down to the roots of the mountains; to the land whose bars closed behind me forever, But you brought my life up from the pit, O LORD, my God.  Jonah 2:7",positive,0.3919
Sun Oct 08 16:28:19 +0000 2023,"Hamas exists for one reason alone, to wipe out the Jewish state of Israel.  So Israel has only one option in response to yesterday’s barbaric attack, the permanent elimination of Hamas.   Anyone demanding Israel not “escalate” or calling for a “cease-fire” is either out of touch…",negative,-0.7184
Sat Oct 07 13:08:10 +0000 2023,Israel was attacked by a Hamas terror group funded &amp; supplied by Iran. And the continued appeasement of Iran is encouraging these attacks.,negative,-0.7096
Wed Sep 27 11:43:01 +0000 2023,"Though you pound fools with a pestle,their folly never leaves them   Proverbs 27:22",negative,-0.4939
Tue Sep 26 19:45:52 +0000 2023,"The allegations against the Senior Senator from New Jersey are nasty &amp; the evidence offered difficult to explain away   But in America guilt is decided by a jury, not politicians in fear of their party losing a Senate seat",negative,-0.2751
Thu Sep 21 11:57:39 +0000 2023,Whoever pursues justice and kindness will find life and honor.  Proverbs 21:21,positive,0.8625
Wed Sep 20 13:24:37 +0000 2023,Just one day after Biden released $6 billion as ransom for American hostages the “president” of Iran appeared before the UN General Assembly in New York &amp; vowed to assassinate former American government officials,neutral,0.0
Wed Sep 20 11:58:09 +0000 2023,"A person gains honor by avoiding strife,while every fool starts a quarrel.  Proverbs 20:3",positive,0.0772
Tue Sep 19 13:32:44 +0000 2023,"Auto strike is driven in large part by a radical climate agenda that seeks the end of gas powered cars even if it means destroying American jobs  Instead of supporting either union bosses or CEOS we need to support American workers who want policies that protect their jobs, value…",positive,0.5267
Tue Sep 19 12:17:17 +0000 2023,"Many are the plans of the human heart, but it is the decision of the LORD that endures.  Proverbs 19:21",neutral,0.0
Sun Sep 17 14:39:59 +0000 2023,"“Lord, if my brother sins against me, how often must I forgive him? As many as seven times?”   Jesus answered, “I say to you, not seven times but seventy-seven times.  Matthew 18:21-22",negative,-0.2047
Thu Sep 14 11:19:43 +0000 2023,Go from the face of the fool; you get no knowledge from such lips.  Proverbs 14:7,negative,-0.6249
Wed Sep 13 12:24:43 +0000 2023,Those who guard their mouths preserve themselves; those who open wide their lips bring ruin.  Proverbs 13:3,negative,-0.5859
Fri Aug 25 15:16:07 +0000 2023,Keep an 👁️ on this #Florida as you plan for next week,neutral,0.0
Thu Aug 24 23:45:53 +0000 2023,"Those who decided to start using indictments, prosecutors &amp; even mug shots as weapons in a political campaign have unleashed a destructive new era in American politics.    Now, for years to come our criminal justice system will be used to target candidates in both parties &amp; the…",negative,-0.6369
Tue Aug 22 13:55:25 +0000 2023,"Every $ Dems waste in #Florida on an unelectable, ultra-liberal, one term congresswoman voted out of office just 3 years ago is a $ they won’t have for races that are actually competitive   Love it! 😊 😊",positive,0.5255
Tue Aug 15 13:47:47 +0000 2023,"The latest Trump indictment in Georgia was prematurely posted online, announced at a late-night press conference &amp; cites an election night “victory speech” as the first act of a conspiracy   A 3rd world spectacle carried out by a local prosecutor with political ambitions that far…",negative,-0.5267
Wed Aug 09 22:45:27 +0000 2023,NOTHING is more important than family  But when Darrell Jackson Jr. decided to transfer to @FSUFootball to be closer to his ailing mother the @NCAA denied his waiver &amp; is going to force him to sit out the year   They need to reconsider this arbitrary &amp; terrible decision…,negative,-0.8557
Wed Aug 09 00:43:28 +0000 2023,"TikTok has become an app for China to undermine America, including American small businesses.  Read the op-ed on @nypost",negative,-0.296
Wed Aug 02 21:53:07 +0000 2023,"🏈Join us on August 5th, for an unforgettable day of @GatorsFB at an Open Practice session &amp; exclusive for FV members, access to the field after for autographs and photo opportunities.  For more information, RSVP, and updates check out your member dashboard! #FanFest2023",positive,0.5255
Wed Aug 02 19:06:10 +0000 2023,"After 2016 election we had riots in multiple cities &amp; an effort to conduct an electoral college coup after multiple democrats &amp; left wing media enablers claimed Russia “hacked our election”   Yet as the Senate Intel report found: ""The Committee has not seen any evidence that vote…",negative,-0.5106
Wed Aug 02 18:34:16 +0000 2023,When will the investigation begin on the effort by Hollywood actors to overturn the Presidential Election of 2016?,neutral,0.0
Wed Aug 02 16:27:53 +0000 2023,Apparently it is now a crime to make statements challenging election results if a prosecutor decides those statements aren’t true.   So when should we expect indictments of the democrat politicians  who falsely claimed Russia hacked the 2016 election?,negative,-0.4215
Wed Aug 02 00:33:54 +0000 2023,With the Florida Police Chiefs Association today,neutral,0.0
Fri Jul 28 00:37:35 +0000 2023,Our federal retirement system is investing millions in Chinese companies that make weapons designed to kill Americans serving in the military   I tried to end that today but 42 senators blocked it because we still have too many people who like to talk tough on China but never do…,negative,-0.6059
Sat Jul 22 14:15:37 +0000 2023,Last night may be remembered as one of those iconic moments that define a new era in American sports,neutral,0.0
Wed Jul 12 12:17:06 +0000 2023,Imagine if they had found a bag of cocaine in the Trump White House!   That is all every Republican would be asked about by the media &amp; democrats would be demanding Trump &amp; everyone who works for him take drug tests,negative,-0.2942
Wed Jul 12 11:54:20 +0000 2023,"#SoundOfFreedom was the #1 movie in America   I have personally met many of the heroes portrayed in this film   Because of this movie not only will more people now know about their important work, they will also have greater awareness about international sex trafficking &amp; modern…",positive,0.765
Tue Jul 11 12:17:24 +0000 2023,As a matter of simple human decency the daily images of Biden appearing frail &amp; confused makes you feel bad for him   But we can’t ignore the fact that it also emboldens our enemies &amp; unnerves our friends,negative,-0.7391
Tue Jul 11 11:57:23 +0000 2023,We need more senators who understand that our number one priority above all else needs to be what is best for 🇺🇸 &amp; for American workers &amp; families  Please help send @SheehyforMT to the U.S. Senate,positive,0.8591
Mon Jul 10 16:22:51 +0000 2023,"Sound of Freedom is America’s #1 movie taking the top spot at the box office on Independence Day.  See it in theaters TODAY, get showtimes at",positive,0.7184
Mon Jul 10 15:31:17 +0000 2023,Latest review of my new book #DecadesOfDecadence,neutral,0.0
Mon Jul 10 02:21:04 +0000 2023,Basically this… #RoeVsWade,neutral,0.0
Mon Jul 10 01:33:05 +0000 2023,"As I told you two weeks ago, one of the goals behind the Vagner rebellion was to get Putin to fire Gerasimov   It now appears they have achieved that objective   via @MailOnline",negative,-0.4404
Fri Jul 07 18:18:47 +0000 2023,Now that Tesla pledged to uphold China’s “core socialist values” how long will it be before they weaponize the company against America?,neutral,0.0
Tue Jul 04 15:52:20 +0000 2023,"Today we have many influential people who see America as an evil nation built on stolen land &amp; who are offended by our 🇺🇸, patriotic songs &amp; chants of USA  Please make sure your kids understand that those people may be rich,famous or have fancy degrees but they also happen to be…",negative,-0.2617
Fri Jun 30 21:17:46 +0000 2023,America is a free country so she has the right to call it “trash”   But at least tell us which countries you think are better   For example I bet she isn’t planning any trips to Russia this off-season,positive,0.7184
Fri Jun 30 21:03:30 +0000 2023,¡Hasta el final es hasta el final!   En Barinas lo saben 💪  #BarinasConMaríaCorina,neutral,0.0
Fri Jun 30 20:32:27 +0000 2023,We have universities with billions sitting in their endowments   If their degrees do not lead to good paying jobs they should help their graduates payoff their student loans,positive,0.0757
Fri Jun 30 20:22:23 +0000 2023,The only court decisions the leftists in politics &amp; media consider the legitimate “law of the land” are the ones they agree with,positive,0.3612
Fri Jun 30 16:58:25 +0000 2023,This situation with Malley makes it more important than ever for Congress to scrutinize &amp; weigh in on the secret “deal” he is putting together with Iran,positive,0.2716
Thu Jun 29 11:04:57 +0000 2023,"Working to determine what federal tools exist (if any) to deal with the sadistic doctor, abusive social worker &amp; insensitive hospital in #Florida highlighted in Netflix documentary  #TakeCareOfMaya",negative,-0.7269
Mon Jun 26 21:33:46 +0000 2023,Here is what I believe is the best way to understand the last 4 days in Russia,positive,0.6369
Mon Jun 26 19:46:37 +0000 2023,-Prigozhin knew Shoigu &amp; Gerasimov were coming for him very soon so he moved to capture/kill them first  -But they fled Rostov so he had to settle for humiliating them by taking their HQ &amp; reaching outskirts of Moscow -Agreed to an “off-ramp” based on promises made by Lukashenko…,positive,0.6652
Sat Jun 24 18:05:38 +0000 2023,"If in fact Wagner is standing down it is likely because Army Chief of Staff Gerasimov &amp; Defense Minister, Shoigu are being replaced by officials loyal to Prigozhin &amp; that would make him the most powerful man in Russia now",positive,0.7713
Sat Jun 24 17:59:06 +0000 2023,Beyond the impact on Russia’s invasion of Ukraine the biggest consequence of the last 24 hours is that China’s junior partner in their anti-U.S. coalition is significantly weaker &amp; more vulnerable than ever,negative,-0.624
Sat Jun 24 03:07:30 +0000 2023,Our national security agencies are closely following the extraordinary internal conflict among Russian forces currently underway   No matter how this turns it is certain to have a significant and potentially historic impact,positive,0.2263
Sat Jun 24 02:36:21 +0000 2023,The Wagner PMC Group has announced that they have Captured the Southern Military District Headquarters within the the City of Rostov-on-Don in the Rostov Region of Southwestern Russia.,neutral,0.0
Sat Jun 24 02:29:00 +0000 2023,"The Wagner PMCs announced the capture of the headquarters of the Southern Military District, the building of the Ministry of Internal Affairs in Rostov. In short, the city is taken. They are getting ready in Voronezh.",positive,0.3612
Sat Jun 24 02:27:13 +0000 2023,"Wagner PMC faction of russians appear to be in full control of the Rostov-onDon city in russia.  Their movement is unabated, the loyalist russian factions failed to stop the armor advance of Wagner. #RussiaCivilWar #RussiaCoup",negative,-0.4588
Sat Jun 24 02:22:49 +0000 2023,Mass Confusion outside of the Southern Military District Headquarters where it appears that Russian National Guard and Wagner Forces have met.,negative,-0.296
Sat Jun 24 02:16:49 +0000 2023,Whoever controls Rostov will also control the primary resupply line for virtually the entire Russian force in Ukraine,neutral,0.0
Sat Jun 24 01:33:05 +0000 2023,"This from @MarkWarner &amp; @SenMarcoRubio, top lawmakers on Senate Intel Committee:   “We are closely monitoring what appears to be a significant internal conflict among Russian forces.  We are in touch with the Intelligence Community and Administration as this situation unfolds.”",positive,0.5267
Fri Jun 23 22:18:06 +0000 2023,"Incredible escalation. US officials are closely watching, @OrenCNN &amp; @NatashaBertrand are told. ""This is real,"" one US official said. We're covering it all in the @CNNSitRoom, @DAlperovitch is coming up.",neutral,0.0
Fri Jun 23 22:05:55 +0000 2023,Russian commander urges Wagner fighters to 'obey will of president' and return to bases,negative,-0.0516
Fri Jun 23 21:59:57 +0000 2023,Russia's state TV suddenly interrupted its broadcast tonight with a message from the Russian Ministry of Defense rebutting Yevgeny Prigozhin's claims that Russia’s military leadership killed a “huge amount” of his forces in strikes.,negative,-0.8271
Fri Jun 23 11:20:59 +0000 2023,Good read  ‘Rubio details how his thinking on economics has changed over time’,positive,0.4404
Thu Jun 22 13:47:16 +0000 2023,"While the public education cartel is focused on making students hate America &amp; convincing your son that he might actually be your daughter, American 13 year olds had the lowest reading scores since 2004 &amp; the lowest math scores in 22 years",negative,-0.5574
Thu Jun 22 13:15:05 +0000 2023,"No nation can be strong if it doesn’t have stable families, vibrant communities &amp; the ability to make things",positive,0.8402
Wed Jun 21 14:20:16 +0000 2023,My book #DecadesOfDecadence had a GREAT!!! first week  Here is the latest review:  via @dailycaller,positive,0.7723
Sat Jun 17 02:22:29 +0000 2023,Here is the ad the station covering tonight’s @Dodgers broadcast would not allow me to run,negative,-0.1695
Sat Jun 17 02:10:16 +0000 2023,If they even cover it many in our now openly deceitful media will lie &amp; report that Christian protestors showed up outside Dodger Stadium tonight to protest “Pride” or the “Trans” movement   What they won’t report is that the FACT that the protest was against the @Dodgers…,negative,-0.7096
Sat Jun 17 02:02:36 +0000 2023,BREAKING: THOUSANDS gather outside Dodger Stadium to protest honoring of anti-Christian “drag nun” group,positive,0.3182
Sat Jun 17 02:00:23 +0000 2023,"For years, the @MLB has been granted a special exemption that gives them antitrust advantages over other sports leagues.  Following recent controversies with the MLB, legislation was introduced to repeal the exemption and promote fair competition.",positive,0.8779
Sat Jun 17 01:48:14 +0000 2023,"Tonight at Dodgers Stadium the @Dodgers @MLB didn’t just honor an anti-Christian group, they joined in the mocking of the Catholic faith by having their PA announcer introduce as “sisters” two men from this hate group dressed as nuns  Video @sav_says_",negative,-0.2675
Fri Jun 16 15:43:52 +0000 2023,Some stores ran out of copies of my new book #DecadesOfDecadence since Tuesday &amp; more being shipped  But you can still get a hardcover copy online or in audio book &amp; Kindle,neutral,0.0
Fri Jun 16 15:14:13 +0000 2023,"Cuba is not just a nation enslaved &amp; impoverished by Marxism, it is a base of operation for China, Russia and Iran just 90 miles off our shores",positive,0.3089
Fri Jun 16 14:48:56 +0000 2023,"Heart of Jesus, overwhelmed with insults have mercy on us",neutral,-0.0258
Fri Jun 16 14:48:13 +0000 2023,Here is our op-ed about the anti-Christian hate group the @Dodgers  will honor today which the @latimes refused to even consider publishing,negative,-0.4019
Fri Jun 16 14:43:47 +0000 2023,The ⁦@Dodgers⁩ Television Station Refused To Broadcast Our Ad Criticizing Team's Decision To Honor An Anti-Christian Hate Group– OutKick,negative,-0.6369
Thu Jun 15 18:24:24 +0000 2023,Spectrum SportsNet LA refused to run our ad about the anti-Christian hate group being honored by the @Dodgers tomorrow,negative,-0.2732
Thu Jun 15 13:10:53 +0000 2023,The leftists &amp; their media agents are outraged by any criticism of prosecutors or the DOJ but they have no problem carrying out a coordinated non-stop campaign to smear the reputation &amp; undermine the credibility of Judge Cannon,negative,-0.9393
Wed Jun 14 21:36:50 +0000 2023,Will be signing copies of my new book #DecadesOfDecadence &amp; taking questions tonight at 8 PM ET. Order your signed copy &amp; join to ask me anything about the book &amp; our nation's future.,positive,0.296
Wed Jun 14 15:00:56 +0000 2023,My new book #DecadesOfDecadence is off to a great start!  Thank You!!  We have to save America before it is too late!!!,positive,0.8994
Wed Jun 14 14:51:28 +0000 2023,In my book #DecadesOfDecadence I discuss how while#China is focused on growing stronger the American left is focused on destroying us from within   Here is link to book:,positive,0.5994
Tue Jun 13 20:55:16 +0000 2023,"As I wrote in my book #decadesofdecadence America is in decline because in our decadence we gave away jobs &amp; factories,destroyed family &amp; communities, turned our institutions into political weapons and unleashed an insane cultural hysteria on our country",negative,-0.8176
Tue Jun 13 20:19:58 +0000 2023,#China is laser focused on preparing for conflict with America  But instead of focusing America on this real national security threat Biden &amp; his DOJ further divide our country with this spectacle in our federal courts,negative,-0.3291
Tue Jun 13 15:41:29 +0000 2023,The DOJ is seeking to jail FOR LIFE not just a former President but the leading opponent of the current President in the 2024 election   The damage this is already inflicting on our country far outweighs the damage (if any) from what they allege in the indictment,negative,-0.8625
Tue Jun 13 14:18:03 +0000 2023,Blinken statement putting the blame for the China spy facility in Cuba on the Trump admin is an outrageous lie,negative,-0.6597
Tue Jun 13 14:05:08 +0000 2023,Will be signing copies of my new book #DecadesOfDecadence &amp;  taking questions on Wednesday night.  Order your signed copy today &amp; join to ask me anything about the book &amp; our nations future,positive,0.296
Mon Jun 12 20:21:37 +0000 2023,"For 30 years they told us we didn’t need families, communities, or a shared history anymore  My new book #DecadesOfDecadence exposes how good local jobs,stable families,geographical communities, &amp; our nations sovereignty has been eroded not only by globalization, but by lies…",positive,0.34
Mon Jun 12 19:32:49 +0000 2023,"A worker who came here legally as an immigrant or refugee is an AMERICAN worker  The @AFLCIO supported amnesty for those who came illegally because they no longer fight for working Americans, they fight for the agenda of the democrat party",negative,-0.25
Fri Jun 09 13:10:18 +0000 2023,The idea that global markets &amp; trade would result in a world where every nation was a free enterprise democracy &amp; settle their disputes at meetings in Davos was always a delusion,positive,0.296
Fri Jun 09 00:46:31 +0000 2023,"There is no limit to what these people will do to protect their power &amp; destroy those who threaten it, even if it means ripping our country apart &amp; shredding public faith in the institutions that hold our republic together",negative,-0.4404
Fri Jun 09 00:25:07 +0000 2023,"Issued a statement as Vice Chair of the Senate Select Committee on Intelligence w/ Chairman @MarkWarner after reports China &amp; Cuba reached an agreement allowing 🇨🇳 to establish an electronic eavesdropping facility on the island, less than 100 miles from FL.",positive,0.7717
Thu Jun 08 19:01:04 +0000 2023,Interesting 5 year old media report about a potential spy station in #Cuba  It’s amazing how a regime with literally no money can afford to build something like this,positive,0.7783
Thu Jun 08 18:52:01 +0000 2023,There is a big difference between refusing to comment on media reports on intelligence matters and flat out lying about,negative,-0.4404
Thu Jun 08 14:53:48 +0000 2023,"When in order to stay in power you doctor FISA court filings, spread a fake “dossier” &amp; conspire with media to censor damaging stories about Biden, many people will logically conclude that you are using our criminal justice system to target your political opponents",negative,-0.8555
Thu Jun 08 12:20:49 +0000 2023,"The threat to America from #Cuba isn’t just real,it is far worse than this   But to date not only does the Biden WH not care, they have people who actually want to appease the regime",negative,-0.5562
Thu Jun 08 11:22:41 +0000 2023,Seeing lots of headlines today about a looming commercial real estate meltdown  I warned you about this two weeks ago,negative,-0.3818
Thu Jun 08 00:47:24 +0000 2023,Dios le pague senador por su solidaridad. El mundo debe saber que la libertad de prensa en Colombia está en grave peligro @SenMarcoRubio y que los periodistas no tenemos garantías.,negative,-0.5859
Wed Jun 07 12:06:00 +0000 2023,Good,positive,0.4404
Tue Jun 06 23:22:10 +0000 2023,On ‘June 16th the @Dodgers will honor an anti-catholic hate group,negative,-0.128
Tue Jun 06 23:17:22 +0000 2023,"Any political reporter/commentator claiming Christie “ended” my campaign in 2016 is lazy or dumb  NH debate sucked because instead of hitting back when attacked like I wanted to, I listened to advice about “pivoting” &amp; not “punching down” on a CC who was at 7% &amp; about to drop…",negative,-0.6561
Fri Jun 02 13:29:39 +0000 2023,"Six decades of Communism in Cuba is “more than enough time to prove that, in reality, power over this people has been maintained through fear, mistrust ... repression that knows no limits and that is capable of going beyond what’s human.”",negative,-0.6597
Thu Jun 01 19:26:16 +0000 2023,"Join us in honoring the Sacred Heart of Jesus this June, a time to deepen our devotion to His endless love and mercy. Let us open our hearts to receive His grace and share His message of hope with the world. #MonthoftheSacredHeart #USCCB #Catholic",positive,0.9686
Thu Jun 01 19:15:04 +0000 2023,FLORIDA GATORS. NATIONAL CHAMPIONS.,positive,0.5267
Wed May 31 11:28:20 +0000 2023,It turns out @tiktok_us creators’ financial data is stored in China.   So I will ask @DOJ to investigate whether #TikTok CEO committed perjury during his congressional testimony,negative,-0.2023
Tue May 30 11:45:50 +0000 2023,We need stronger medical supply chains to end national drug shortage crisis,negative,-0.5423
Fri May 26 12:32:52 +0000 2023,"This #MemorialDayWeekend enjoy your time &amp; make new memories with family &amp; friends   But also take a few moments to remember the men &amp; women who gave their lives to make weekends like this one possible here in 🇺🇸   BE SAFE &amp; have fun, but cherish our liberty &amp; be grateful to the…",positive,0.9831
Thu May 25 19:17:14 +0000 2023,Behold the deranged anti-Christian hate group being honored as “heroes” next month by the @Dodgers &amp; @MLB,neutral,0.0258
Thu May 25 02:14:10 +0000 2023,This is the anti-Christian pervert hate group the media defended and the @Dodgers will be honoring at their @MLB game on June 16th,negative,-0.5719
Tue May 23 20:08:01 +0000 2023,If the hate group “Sisters of Perpetual Indulgence” was anti-Islam instead of anti-Catholic there is zero chance the @Dodgers would be honoring them with a “Community Hero Award” next month,positive,0.6369
Tue May 23 02:08:36 +0000 2023,"Shamefully, (but not surprisingly) the @dodgers have been bullied into apologizing to &amp; “re-inviting” a group of anti-catholic bigots   Today our great country is controlled by socio-political ruling elites who don’t just tolerate anti-Christian bigotry, they encourage &amp;…",neutral,0.0258
Wed May 17 22:26:19 +0000 2023,China wants to topple the $,neutral,0.0
Wed May 17 19:54:07 +0000 2023,Our new  COVID-19 Report shows how ‘Beijing Hid the Truth’,negative,-0.1027
Wed May 17 19:49:08 +0000 2023,Good work @marcorubio,positive,0.4404
Wed May 17 11:59:34 +0000 2023,SEE OUR REPORT ON THE POLITICAL CHRONOLOGY OF THE #COVID OUTBREAK  Previously unknown information from official Chinese sources show that: =by late 2018 Chinese officials warned of critical &amp; urgent bio-safety problems at the Wuhan Institute of Virology (WIV) = a serious…,negative,-0.6486
Tue May 16 11:38:52 +0000 2023,"Trust in the LORD forever! For the LORD is an eternal Rock. He humbles those who dwell on high, the lofty city he brings down, Brings it down to the ground, levels it to the dust.  Isaiah 26:4-5",positive,0.6239
Mon May 15 22:20:02 +0000 2023,Driven by their hatred fueled derangement for one man Comey &amp; Morrell et al damaged the reputation of &amp; trust in our intelligence agencies far more than any foreign power ever has or possibly could,negative,-0.1779
Mon May 15 21:29:50 +0000 2023,THIS WEDNESDAY - Previously unknown information on the Origins of COVID-19 will be released.,neutral,0.0
Mon May 15 21:29:29 +0000 2023,"The Durham Report details serious &amp; unforgivable breaches by federal law enforcement,relying on altered documents &amp; partisan opposition research to abuse power &amp; using national security tools designed to keep America safe for partisan political gain",positive,0.4939
Thu May 11 12:06:18 +0000 2023,"If foreign companies transferred over $10 million to a web of shell companies linked to the children, grandchildren, siblings &amp; in-laws of any virtually any Republican political leader it would be the dominant news story in America for weeks",neutral,0.0
Tue May 09 12:33:12 +0000 2023,Yes please,positive,0.6124
Mon May 08 12:35:54 +0000 2023,Over the next decade the federal SNAP program (food stamps) will spend $240 bil­lion of your taxpayer money on junk food,neutral,0.0
Fri May 05 23:46:12 +0000 2023,"Who cares what some foreign race car driver thinks about Florida laws, especially laws I guarantee he doesn’t have the slightest clue what they actually do   via @YahooNews",positive,0.6461
Fri May 05 17:02:10 +0000 2023,Notice how they spin the headline calling them “anti-trans”  Headline should be:  Poll Shows Most Americans Still Realize Gender Is A Biological Fact,neutral,0.0
Fri May 05 16:46:38 +0000 2023,This is a a good &amp; important change to the rules on foreign purchase of real estate near military bases   Now it needs to be enforced or they will be worthless,positive,0.2023
Thu May 04 23:08:35 +0000 2023,"If America was behind an attack against the Kremlin it wouldn’t be with a Radio Shack drone   And even if, for some bizarre reason, Putin was sleeping that night inside the Russian Senate chambers,what happened doesn’t even qualify as a fireworks show much less an assassination…",negative,-0.6597
Thu May 04 21:40:35 +0000 2023,Are we trying to get China to invade Taiwan on purpose?,neutral,0.0
Thu May 04 19:18:54 +0000 2023,"Met w/ @jguaido during his visit to Washington after he was forced by the Petro gov't to flee Colombia    The US’s commitment for a free, fair, &amp; democratic Venezuela must remain, even as the Biden Admin. opts to incentivize a criminal narco-regime by granting them concessions",positive,0.4767
Thu May 04 17:53:00 +0000 2023,"As I said in October   Biden’s chip rules might look good on paper, but they are toothless    Now we see these how they do nothing to slow down China’s AI efforts.",negative,-0.2846
Thu May 04 10:57:35 +0000 2023,"With all vigilance guard your heart, for in it are the sources of life.  Proverbs 4:23",neutral,0.0
Tue May 02 14:56:19 +0000 2023,If another balloon flew over Hawaii &amp; was headed towards Mexico then South #Florida or the  #FloridaKeys could have an unexpected visitor very soon    via @nbcnews,neutral,0.0
Tue May 02 11:41:17 +0000 2023,"If you call for intelligence, &amp; to understanding raise your voice; If you seek her like silver, &amp; like hidden treasures search her out, then will you understand the fear of the LORD; the knowledge of God you will find; For the LORD gives wisdom, from his mouth come knowledge &amp;…",positive,0.9042
Tue May 02 11:36:59 +0000 2023,Biden is being managed like an aging monarch  To limit the risk of damaging public interactions he is kept mostly hidden inside the palace except for the occasional carefully scripted &amp; tightly controlled public appearance,negative,-0.34
Sat Apr 29 02:30:23 +0000 2023,"If the @MiamiDolphins were a country Waddle,Hill,Mostert and now Achane would qualify for the Olympics in the 4x100 relay   #FinsUp",neutral,0.0
Sat Apr 29 02:23:47 +0000 2023,Makes you wonder why @espn listed him as a safety 🤔   He played corner his entire career and posted corner measureables at the combine  #NFLDraft,positive,0.6369
Fri Apr 28 03:44:06 +0000 2023,Then the Chiefs take Hyatt or Josh Downs?   #nfldraft,neutral,0.0
Fri Apr 28 03:41:58 +0000 2023,Philadelphia is going to get Brian Branch too?   If they do Howie Roseman is a gangster   #nfldraft,neutral,0.0
Fri Apr 28 03:33:40 +0000 2023,"Saints need to take a WR here,   Ojulari on the Edge is also about right here at 29   But Hyatt here is a really good value pick   #nfldraft",positive,0.8319
Fri Apr 28 03:27:13 +0000 2023,Looks like @bengals going to be the place for Mayer at TE  They need line help too but Dawand Jones at 28 is too high #nfldraft,positive,0.3818
Fri Apr 28 03:23:10 +0000 2023,So @Jaguars pick need to be either Joey Porter Jr. or Anton Harrison   #nfldraft,neutral,0.0
Fri Apr 28 03:12:56 +0000 2023,And so it begins…..  Dallas next and it has to be Mayer right?   #nfldraft,neutral,0.0
Fri Apr 28 03:06:09 +0000 2023,When is the TE run going to start?   Mayer and Kincaid are both excellent value at 25-31   #nfldraft,positive,0.7269
Fri Apr 28 02:55:10 +0000 2023,Now the #954 on the board at #nfldraft   South #Florida keeps growing that @nfl talent,positive,0.5423
Fri Apr 28 02:37:23 +0000 2023,Levis gutted it out every week in the SEC often playing against a bunch of guys who will play for a decade in the NFL  But unless someone moves up to grab him who is left that would take a QB other than maybe the  @Vikings? #NFLDraft,positive,0.2732
Fri Apr 28 02:30:51 +0000 2023,"The #305 is on the board!   Kancey to @Buccaneers a VERY good pick   A  few years ago the Rams took a “undersized”  6-foot, 280 pound interior pass rusher with a quick first step &amp; it has worked out really well for them #nfldraft @MNW_Bulls1955",positive,0.7657
Fri Apr 28 02:17:08 +0000 2023,#Colombia 🇨🇴,neutral,0.0
Fri Apr 28 02:09:47 +0000 2023,"Dear #FinsUp fans  Miami should NOT pick a back at 51   Because God made alot of people who are 5-10 205 &amp; are quick &amp; fast   But he only made a handful who are 6-5,run just as fast as the RB, extend drives with catches between the hashes &amp; scores TD’s in the Red Zone   #NFLDraft",positive,0.5267
Fri Apr 28 01:49:36 +0000 2023,This is a very deep TE draft   When the first one goes (probably starting around pick 18 to 22) it’s going to look like the 2020 Toilet Paper Crisis with everyone trying to get some before they store runs out #NFLDraft2023,negative,-0.3818
Fri Apr 28 01:45:55 +0000 2023,Gibbs is scary good player   But you can’t use a 12 pick on a position where the production begins to collapse fast after they hit 1500 carries or turn 28 (whichever comes first)   #NFLDraft2023,negative,-0.6652
Fri Apr 28 01:36:26 +0000 2023,This is not a #NFLDraft2023 with 31 first round worthy players  But it is loaded with guys worth picking tomorrow &amp; into early Saturday who are going to be very good pros. If I am sitting at 22 though 31 I get out of the 1st round &amp; get me some extra picks between 40 &amp; 70,positive,0.822
Thu Apr 27 20:58:38 +0000 2023,Senator @marcorubio's NFL draft breakdown is better than anything you'll hear on ESPN or NFL Network tonight.  Interview:  Podcast:,positive,0.4404
Thu Apr 27 12:18:33 +0000 2023,Biden has the media in his pocket   Literally in his pocket,neutral,0.0
Thu Apr 27 12:16:02 +0000 2023,The left wing group ActBlue is accused of raising millions off of fraudulent online donations  We need to pass my law that closes the loophole they are exploiting    #FoxNews,negative,-0.8074
Thu Apr 27 12:11:59 +0000 2023,The U.S. loses $360 billion annually to the Chinese Communist Party’s IP theft.  I’m committed to holding the CCP accountable for stealing American ideas and ingenuity.,negative,-0.5994
Thu Apr 27 04:40:33 +0000 2023,😯 and on a school night,neutral,0.0
Tue Apr 25 17:24:19 +0000 2023,America can’t afford another 4 years of #Biden,neutral,0.0
