title,summary,link,publisher,pubDate,source,text,finbert_positive,finbert_neutral,finbert_negative
OnePlus Looks to Undercut Apple and Samsung With New $700 Tablet,"(Bloomberg) -- OnePlus USA Corp. introduced a slimmed-down version of its premium Android tablet on Thursday, looking to beat competing devices from Samsung Electronics Co and Apple Inc. with its price and specifications.Most Read from BloombergICE Moves to DNA-Test Families Targeted for Deportation with New ContractNext Stop: Rancho Cucamonga!US Housing Agency Vulnerable to Fraud After DOGE Cuts, Documents WarnWhere Public Transit Systems Are Bouncing Back Around the WorldThe Global Struggle to",https://finnhub.io/api/news?id=00d5576cb3bcdf6f0aa0c81011b8167068d8a3d4569069310badea1a118bb399,Yahoo,2025-06-05 15:47:16,finnhub,"OnePlus Looks to Undercut Apple and Samsung With New $700 Tablet. (Bloomberg) -- OnePlus USA Corp. introduced a slimmed-down version of its premium Android tablet on Thursday, looking to beat competing devices from Samsung Electronics Co and Apple Inc. with its price and specifications.Most Read from BloombergICE Moves to DNA-Test Families Targeted for Deportation with New ContractNext Stop: Rancho Cucamonga!US Housing Agency Vulnerable to Fraud After DOGE Cuts, Documents WarnWhere Public Transit Systems Are Bouncing Back Around the WorldThe Global Struggle to",8.006244752323255e-05,0.00023617115220986307,0.9996837377548218
Apple's two biggest problem areas ahead of its WWDC 2025,"Ahead of Apple's (AAPL) 2025 Worldwide Developers Conference kicking off this Monday, June 9, Needham analysts downgraded the iPhone maker from a Buy rating to Hold while removing its price target on the tech stock. Needham & Company senior media and internet analyst Laura Martin — the analyst behind the call — examines several of Apple's biggest problems as it faces pressures in China's consumer market and the team-up between OpenAI and former Apple designer Jony Ive. Here's a look at what to expect from the 2025 WWDC event. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.",https://finnhub.io/api/news?id=d3d864f06bc56b3f05f58c36aa7f40984e78d8b18d079e0e238f7d81607b2b0b,Yahoo,2025-06-05 13:45:00,finnhub,"Apple's two biggest problem areas ahead of its WWDC 2025. Ahead of Apple's (AAPL) 2025 Worldwide Developers Conference kicking off this Monday, June 9, Needham analysts downgraded the iPhone maker from a Buy rating to Hold while removing its price target on the tech stock. Needham & Company senior media and internet analyst Laura Martin — the analyst behind the call — examines several of Apple's biggest problems as it faces pressures in China's consumer market and the team-up between OpenAI and former Apple designer Jony Ive. Here's a look at what to expect from the 2025 WWDC event. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.",3.569145292203757e-06,7.096082754287636e-06,0.99998939037323
Wall Street weighs in as Apple bid to halt app store order denied,"Investing.com -- Apple’s attempt to pause a lower court ruling that forces it to allow third-party payment links in its App Store was denied by the Ninth Circuit Court of Appeals, resulting in several Wall Street analysts providing their thoughts.",https://finnhub.io/api/news?id=375340a69e10c6081164b93430ad0dff5936f74cfcf8416d1f9dfd49841af53b,Yahoo,2025-06-05 13:39:57,finnhub,"Wall Street weighs in as Apple bid to halt app store order denied. Investing.com -- Apple’s attempt to pause a lower court ruling that forces it to allow third-party payment links in its App Store was denied by the Ninth Circuit Court of Appeals, resulting in several Wall Street analysts providing their thoughts.",0.0011494227219372988,0.8771680593490601,0.12168251723051071
Apple’s App Store generated nearly $1.3 trillion in sales in 2024,A new study says Apple's App Store generated $1.3 trillion in sales and billings in 2024.,https://finnhub.io/api/news?id=b6d4273e068bb039f3e1a58d4a70c39a544a78128636b64b21a02db578ef7831,Yahoo,2025-06-05 13:00:02,finnhub,Apple’s App Store generated nearly $1.3 trillion in sales in 2024. A new study says Apple's App Store generated $1.3 trillion in sales and billings in 2024.,0.00015865817840676755,0.9998338222503662,7.528411060775397e-06
Apple's loses bid to halt court ruling that blocks some fees from its iPhone app store,SAN FRANCISCO — A three-judge appeals panel rejected Apple's request to pause an April 30 order banning the company from charging a fee on in-app iPhone transactions processed outside its...,https://finnhub.io/api/news?id=4ef247ce972fe1c112134e95f7115665d69bd666baf3e0683c4451de1144be53,Finnhub,2025-06-05 12:44:05,finnhub,Apple's loses bid to halt court ruling that blocks some fees from its iPhone app store. SAN FRANCISCO — A three-judge appeals panel rejected Apple's request to pause an April 30 order banning the company from charging a fee on in-app iPhone transactions processed outside its...,0.005464878864586353,0.1682298481464386,0.8263052701950073
"Was Jeff Bezos-Backed WhyLabs Secretly Acquired By Apple After $10M Series A To Compete In AI Arms Race Against Google, OpenAI, And Microsoft?","Apple (NASDAQ:AAPL) has reportedly secretly completed the stealth acquisition of WhyLabs, a Seattle-based AI startup focused on real-time monitoring and security for artificial intelligence applications, GeekWire says. Founded in 2019, WhyLabs was spun out of the Allen Institute for AI and gained traction with its observability platform, which was recently upgraded for real-time security monitoring of generative AI applications. GeekWire says that while no official announcement has been made, mu",https://finnhub.io/api/news?id=4b7211b24d15effcd7d069e446694f52771df310213622927e973cd945599ac3,Yahoo,2025-06-05 12:31:35,finnhub,"Was Jeff Bezos-Backed WhyLabs Secretly Acquired By Apple After $10M Series A To Compete In AI Arms Race Against Google, OpenAI, And Microsoft?. Apple (NASDAQ:AAPL) has reportedly secretly completed the stealth acquisition of WhyLabs, a Seattle-based AI startup focused on real-time monitoring and security for artificial intelligence applications, GeekWire says. Founded in 2019, WhyLabs was spun out of the Allen Institute for AI and gained traction with its observability platform, which was recently upgraded for real-time security monitoring of generative AI applications. GeekWire says that while no official announcement has been made, mu",0.9999399185180664,5.692912236554548e-05,3.095399506491958e-06
Apple (AAPL) Downgraded to 'Hold' by Needham on Weak iPhone Outlook,"Analysts Withdraw $225 Target, Cite Valuation, Tariffs, and Lack of Cloud Leverage",https://finnhub.io/api/news?id=2a4f2aa009b42b90e1e81fb30acdfccb0b293cf53a0135ae6bb88bc6a09265dc,Yahoo,2025-06-05 12:24:55,finnhub,"Apple (AAPL) Downgraded to 'Hold' by Needham on Weak iPhone Outlook. Analysts Withdraw $225 Target, Cite Valuation, Tariffs, and Lack of Cloud Leverage",5.988849238747207e-07,7.117264999578765e-08,0.9999992847442627
"Apple, Alibaba AI Deal Hit Pause in China Over Regulatory Hurdles",China Halts Apple-Alibaba AI Deal as Trade Tensions Flare,https://finnhub.io/api/news?id=6a0baa11e7be6ee20f8700fff814c492338d59dc983ac52ae24e4813f0c49cda,Yahoo,2025-06-05 12:20:01,finnhub,"Apple, Alibaba AI Deal Hit Pause in China Over Regulatory Hurdles. China Halts Apple-Alibaba AI Deal as Trade Tensions Flare",0.00022961970535106957,3.210046634194441e-05,0.9997382760047913
Gene Munster Highlights ‘Critical’ Event for Apple (AAPL) Investors Amid ‘Uniquely Fluid’ Situation,"Apple shares are wavering this year amid Donald Trump’s tariff plans and his insistence that the company make its flagship product in the US. The stock is down 16% so far this year. Gene Munster, Deepwater Asset Management managing partner, said in a program on CNBC that Apple is going through a “fluid” situation and […]",https://finnhub.io/api/news?id=d491b59169b5b76ea3328792ec26d18ee025d624aa018010e68e464703b24997,Yahoo,2025-06-05 12:05:29,finnhub,"Gene Munster Highlights ‘Critical’ Event for Apple (AAPL) Investors Amid ‘Uniquely Fluid’ Situation. Apple shares are wavering this year amid Donald Trump’s tariff plans and his insistence that the company make its flagship product in the US. The stock is down 16% so far this year. Gene Munster, Deepwater Asset Management managing partner, said in a program on CNBC that Apple is going through a “fluid” situation and […]",0.00926895346492529,0.4335687458515167,0.5571622848510742
Microsoft CEO Says OpenAI Alliance Changing But Remains Strong,"(Bloomberg) -- Microsoft Corp. Chief Executive Officer Satya Nadella said his company’s crucial partnership with OpenAI is changing, but remains strong.Most Read from BloombergICE Moves to DNA-Test Families Targeted for Deportation with New ContractThe Global Struggle to Build Safer CarsNYC Residents Want Safer Streets, Cheaper Housing, Survey SaysThe Buffalo Architect Fighting for Women in DesignUS Housing Agency Vulnerable to Fraud After DOGE Cuts, Documents Warn“Any company that has gone from",https://finnhub.io/api/news?id=a75351a71dfdc16931405a7fe7640aba195377291a2f105b1b99c8779d2e2f3d,Yahoo,2025-06-05 12:00:00,finnhub,"Microsoft CEO Says OpenAI Alliance Changing But Remains Strong. (Bloomberg) -- Microsoft Corp. Chief Executive Officer Satya Nadella said his company’s crucial partnership with OpenAI is changing, but remains strong.Most Read from BloombergICE Moves to DNA-Test Families Targeted for Deportation with New ContractThe Global Struggle to Build Safer CarsNYC Residents Want Safer Streets, Cheaper Housing, Survey SaysThe Buffalo Architect Fighting for Women in DesignUS Housing Agency Vulnerable to Fraud After DOGE Cuts, Documents Warn“Any company that has gone from",0.8907891511917114,0.0844482034444809,0.024762650951743126
FixStop at Alafaya: A Trusted Name in Orlando Electronics Repair,"FixStop at Alafaya has earned a strong reputation in Orlando for delivering quick, reliable repairs combined with competitive pricing, making it a preferred destination for residents seeking expert...",https://finnhub.io/api/news?id=9f71abd27b17d969e1d3198cfbae259427987013a1e41e9966a0499af634fe63,Finnhub,2025-06-05 11:55:07,finnhub,"FixStop at Alafaya: A Trusted Name in Orlando Electronics Repair. FixStop at Alafaya has earned a strong reputation in Orlando for delivering quick, reliable repairs combined with competitive pricing, making it a preferred destination for residents seeking expert...",1.0,4.753979876426229e-09,8.288281172497136e-09
Irish corporate tax falls sharply as one-off boost falls away,Growth in Ireland'sunderlying tax revenue for the first five months of the yearslowed to 3.6% after a sharp dip in corporate tax receipts inMay that the finance ministry said was due to one-off...,https://finnhub.io/api/news?id=f4a440f23bcfe585cf9b753eccde46204dfa3e840480b9756f3d09898de99a93,Finnhub,2025-06-05 11:31:11,finnhub,Irish corporate tax falls sharply as one-off boost falls away. Growth in Ireland'sunderlying tax revenue for the first five months of the yearslowed to 3.6% after a sharp dip in corporate tax receipts inMay that the finance ministry said was due to one-off...,0.08407537639141083,0.0010948905255645514,0.9148297309875488
"Tata to take over iPhone, MacBook repairs in India for Apple","Investing.com -- Apple (NASDAQ:AAPL) has engaged Tata Group to manage repairs for its iPhones and MacBook devices in the rapidly expanding Indian market, according to a Reuters report on Thursday. This move indicates a deepening involvement of the Indian conglomerate in the supply chain of the U.S. tech behemoth.",https://finnhub.io/api/news?id=3a7dba9b27e9d72e9657f4f1694ccf891711596345c92be5a2e6dd660aede70e,Yahoo,2025-06-05 11:05:22,finnhub,"Tata to take over iPhone, MacBook repairs in India for Apple. Investing.com -- Apple (NASDAQ:AAPL) has engaged Tata Group to manage repairs for its iPhones and MacBook devices in the rapidly expanding Indian market, according to a Reuters report on Thursday. This move indicates a deepening involvement of the Indian conglomerate in the supply chain of the U.S. tech behemoth.",0.9147271513938904,0.08518031984567642,9.245727414963767e-05
Apple : and Major League Baseball announce July “Friday Night Baseball” schedule,"UPDATE June 5, 2025 Apple and Major League Baseball announce July Friday Night Baseball schedule Apple and Major League Baseball...",https://finnhub.io/api/news?id=399ecfaa9e93ab5044fb59e8ce9185ac99a0b8502d0bcd4ec63d62316de351df,Finnhub,2025-06-05 11:02:13,finnhub,"Apple : and Major League Baseball announce July “Friday Night Baseball” schedule. UPDATE June 5, 2025 Apple and Major League Baseball announce July Friday Night Baseball schedule Apple and Major League Baseball...",0.00017008892609737813,0.9998278617858887,1.9693097783601843e-06
"Apple Has 'At Least Two Years' Before Losing Customers Despite Its Several AI Missteps, Says Gene Munster — Here's Why","Deepwater’s Gene Munster, a prominent tech analyst, has shared his insights on Apple Inc.‘s (NASDAQ:AAPL) upcoming Worldwide Developers Conference (WWDC) and the company’s future in artificial intelligence (AI). What Happened: In a post on X on Tuesday, Munster suggested that the WWDC would focus on traditional operating system updates, leaving investors questioning Apple’s timeline for losing customers. He estimated that Apple has about two years to get its AI strategy right, but it will requir",https://finnhub.io/api/news?id=34d1f48656e6bdc81d1cd724c9416c2d219ead3b5c834f9bb8bc994a655e1db6,Yahoo,2025-06-05 10:45:46,finnhub,"Apple Has 'At Least Two Years' Before Losing Customers Despite Its Several AI Missteps, Says Gene Munster — Here's Why. Deepwater’s Gene Munster, a prominent tech analyst, has shared his insights on Apple Inc.‘s (NASDAQ:AAPL) upcoming Worldwide Developers Conference (WWDC) and the company’s future in artificial intelligence (AI). What Happened: In a post on X on Tuesday, Munster suggested that the WWDC would focus on traditional operating system updates, leaving investors questioning Apple’s timeline for losing customers. He estimated that Apple has about two years to get its AI strategy right, but it will requir",9.153383757620759e-07,0.0027232521679252386,0.9972758889198303
